segment_id,source_line_no,original_start_sec,original_end_sec,original_duration_sec,cut_start_sec,cut_end_sec,cut_duration_sec,ici,file_name,file_path
947,948,2146.822437,2151.554,4.731563000000278,2146.802437,2151.574,4.771563000000242,5.0,click_train_00947_start_2146.822s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00947_start_2146.822s_ici_5.0.wav
948,949,2151.754458,2152.416724,0.6622660000002725,2151.734458,2152.436724,0.7022660000002361,5.0,click_train_00948_start_2151.754s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00948_start_2151.754s_ici_5.0.wav
949,950,2160.000682,2160.892224,0.8915420000002996,2159.980682,2160.912224,0.9315420000002632,5.0,click_train_00949_start_2160.001s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00949_start_2160.001s_ici_5.0.wav
950,951,2161.684953,2161.948443,0.26349000000027445,2161.664953,2161.968443,0.30349000000023807,55.0,click_train_00950_start_2161.685s_ici_55.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00950_start_2161.685s_ici_55.0.wav
951,952,2162.113938,2162.298323,0.18438500000002023,2162.093938,2162.318323,0.22438499999998385,30.0,click_train_00951_start_2162.114s_ici_30.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00951_start_2162.114s_ici_30.0.wav
952,953,2162.298323,2164.317094,2.018771000000015,2162.278323,2164.337094,2.058770999999979,5.0,click_train_00952_start_2162.298s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00952_start_2162.298s_ici_5.0.wav
953,954,2165.119411,2166.686729,1.5673179999998865,2165.099411,2166.706729,1.6073179999998501,5.0,click_train_00953_start_2165.119s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00953_start_2165.119s_ici_5.0.wav
954,955,2168.170703,2168.506594,0.33589100000017424,2168.150703,2168.526594,0.37589100000013786,70.0,click_train_00954_start_2168.171s_ici_70.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00954_start_2168.171s_ici_70.0.wav
955,956,2168.535771,2168.961208,0.42543700000032914,2168.515771,2168.981208,0.46543700000029276,90.0,click_train_00955_start_2168.536s_ici_90.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00955_start_2168.536s_ici_90.0.wav
956,957,2169.797495,2170.708661,0.9111660000003212,2169.777495,2170.728661,0.9511660000002848,10.0,click_train_00956_start_2169.797s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00956_start_2169.797s_ici_10.0.wav
957,958,2170.763854,2172.813156,2.0493020000003526,2170.743854,2172.833156,2.089302000000316,5.0,click_train_00957_start_2170.764s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00957_start_2170.764s_ici_5.0.wav
958,959,2173.884688,2174.32049,0.43580199999996694,2173.864688,2174.34049,0.47580199999993056,10.0,click_train_00958_start_2173.885s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00958_start_2173.885s_ici_10.0.wav
959,960,2176.312182,2177.527604,1.2154219999997622,2176.292182,2177.547604,1.2554219999997258,5.0,click_train_00959_start_2176.312s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00959_start_2176.312s_ici_5.0.wav
960,961,2177.977214,2178.120818,0.1436039999998684,2177.957214,2178.140818,0.183603999999832,25.0,click_train_00960_start_2177.977s_ici_25.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00960_start_2177.977s_ici_25.0.wav
961,962,2179.091302,2179.777349,0.6860470000001442,2179.071302,2179.797349,0.7260470000001078,10.0,click_train_00961_start_2179.091s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00961_start_2179.091s_ici_10.0.wav
962,963,2179.777349,2180.026047,0.24869799999987663,2179.757349,2180.046047,0.28869799999984025,30.0,click_train_00962_start_2179.777s_ici_30.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00962_start_2179.777s_ici_30.0.wav
963,964,2180.026047,2180.082479,0.056432000000313565,2180.006047,2180.102479,0.09643200000027718,10.0,click_train_00963_start_2180.026s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00963_start_2180.026s_ici_10.0.wav
964,965,2180.259307,2180.508875,0.2495680000001812,2180.239307,2180.528875,0.2895680000001448,25.0,click_train_00964_start_2180.259s_ici_25.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00964_start_2180.259s_ici_25.0.wav
965,966,2180.508875,2180.867333,0.35845800000015515,2180.488875,2180.887333,0.3984580000001188,30.0,click_train_00965_start_2180.509s_ici_30.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00965_start_2180.509s_ici_30.0.wav
966,967,2180.867333,2182.736943,1.8696099999997386,2180.847333,2182.756943,1.9096099999997023,5.0,click_train_00966_start_2180.867s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00966_start_2180.867s_ici_5.0.wav
967,968,2184.315974,2184.899896,0.5839219999998022,2184.295974,2184.919896,0.6239219999997658,5.0,click_train_00967_start_2184.316s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00967_start_2184.316s_ici_5.0.wav
968,969,2185.008094,2186.332167,1.3240730000002259,2184.988094,2186.352167,1.3640730000001895,5.0,click_train_00968_start_2185.008s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00968_start_2185.008s_ici_5.0.wav
969,970,2186.332167,2187.935698,1.603530999999748,2186.312167,2187.9556979999998,1.6435309999997116,5.0,click_train_00969_start_2186.332s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00969_start_2186.332s_ici_5.0.wav
970,971,2188.812609,2189.042641,0.2300319999999374,2188.792609,2189.062641,0.270031999999901,5.0,click_train_00970_start_2188.813s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00970_start_2188.813s_ici_5.0.wav
971,972,2189.119708,2189.585224,0.46551599999975224,2189.099708,2189.605224,0.5055159999997159,45.0,click_train_00971_start_2189.120s_ici_45.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00971_start_2189.120s_ici_45.0.wav
972,973,2191.701766,2194.327745,2.6259789999999157,2191.681766,2194.347745,2.6659789999998793,5.0,click_train_00972_start_2191.702s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00972_start_2191.702s_ici_5.0.wav
973,974,2194.693953,2195.148719,0.4547659999998359,2194.673953,2195.168719,0.49476599999979953,70.0,click_train_00973_start_2194.694s_ici_70.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00973_start_2194.694s_ici_70.0.wav
974,975,2195.276604,2195.60051,0.3239060000000791,2195.256604,2195.62051,0.3639060000000427,35.0,click_train_00974_start_2195.277s_ici_35.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00974_start_2195.277s_ici_35.0.wav
975,976,2195.787406,2196.00512,0.21771399999988716,2195.767406,2196.02512,0.2577139999998508,40.0,click_train_00975_start_2195.787s_ici_40.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00975_start_2195.787s_ici_40.0.wav
976,977,2196.092443,2199.867495,3.7750519999999597,2196.072443,2199.887495,3.8150519999999233,5.0,click_train_00976_start_2196.092s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00976_start_2196.092s_ici_5.0.wav
977,978,2199.867495,2199.974318,0.10682300000007672,2199.847495,2199.994318,0.14682300000004034,25.0,click_train_00977_start_2199.867s_ici_25.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00977_start_2199.867s_ici_25.0.wav
978,979,2200.26362,2200.307766,0.04414599999972779,2200.24362,2200.327766,0.08414599999969141,10.0,click_train_00978_start_2200.264s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00978_start_2200.264s_ici_10.0.wav
979,980,2200.638771,2201.010448,0.37167700000009063,2200.618771,2201.030448,0.41167700000005425,65.0,click_train_00979_start_2200.639s_ici_65.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00979_start_2200.639s_ici_65.0.wav
980,981,2201.010448,2202.128052,1.1176040000000285,2200.990448,2202.148052,1.157603999999992,20.0,click_train_00980_start_2201.010s_ici_20.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00980_start_2201.010s_ici_20.0.wav
981,982,2202.128052,2205.675599,3.5475470000001224,2202.108052,2205.695599,3.587547000000086,5.0,click_train_00981_start_2202.128s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00981_start_2202.128s_ici_5.0.wav
982,983,2205.927161,2206.11387,0.1867090000000644,2205.907161,2206.13387,0.22670900000002803,25.0,click_train_00982_start_2205.927s_ici_25.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00982_start_2205.927s_ici_25.0.wav
983,984,2206.11387,2206.772453,0.6585829999999078,2206.09387,2206.792453,0.6985829999998714,5.0,click_train_00983_start_2206.114s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00983_start_2206.114s_ici_5.0.wav
984,985,2207.029542,2207.562438,0.5328959999997096,2207.0095420000002,2207.582438,0.5728959999996732,5.0,click_train_00984_start_2207.030s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00984_start_2207.030s_ici_5.0.wav
985,986,2208.102542,2208.286917,0.1843749999998181,2208.082542,2208.306917,0.22437499999978172,40.0,click_train_00985_start_2208.103s_ici_40.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00985_start_2208.103s_ici_40.0.wav
986,987,2208.858328,2209.119437,0.2611090000000331,2208.838328,2209.139437,0.30110899999999674,50.0,click_train_00986_start_2208.858s_ici_50.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00986_start_2208.858s_ici_50.0.wav
987,988,2210.361635,2211.768573,1.4069379999996272,2210.341635,2211.788573,1.4469379999995908,10.0,click_train_00987_start_2210.362s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00987_start_2210.362s_ici_10.0.wav
988,989,2211.920927,2211.976479,0.05555199999980687,2211.900927,2211.996479,0.09555199999977049,5.0,click_train_00988_start_2211.921s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00988_start_2211.921s_ici_5.0.wav
989,990,2212.224307,2212.311542,0.0872349999999642,2212.204307,2212.331542,0.12723499999992782,5.0,click_train_00989_start_2212.224s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00989_start_2212.224s_ici_5.0.wav
990,991,2214.677698,2214.765505,0.08780699999988428,2214.657698,2214.785505,0.1278069999998479,5.0,click_train_00990_start_2214.678s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00990_start_2214.678s_ici_5.0.wav
991,992,2214.793156,2218.880531,4.087374999999611,2214.773156,2218.900531,4.127374999999574,5.0,click_train_00991_start_2214.793s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00991_start_2214.793s_ici_5.0.wav
992,993,2220.556406,2223.505531,2.94912499999964,2220.536406,2223.525531,2.9891249999996035,10.0,click_train_00992_start_2220.556s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00992_start_2220.556s_ici_10.0.wav
993,994,2224.84101,2225.081714,0.24070399999982328,2224.82101,2225.101714,0.2807039999997869,50.0,click_train_00993_start_2224.841s_ici_50.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00993_start_2224.841s_ici_50.0.wav
994,995,2225.149807,2225.45662,0.30681300000014744,2225.129807,2225.47662,0.34681300000011106,65.0,click_train_00994_start_2225.150s_ici_65.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00994_start_2225.150s_ici_65.0.wav
995,996,2225.94074,2226.28824,0.3474999999998545,2225.92074,2226.30824,0.3874999999998181,75.0,click_train_00995_start_2225.941s_ici_75.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00995_start_2225.941s_ici_75.0.wav
996,997,2226.28824,2230.90651,4.618269999999939,2226.26824,2230.92651,4.658269999999902,5.0,click_train_00996_start_2226.288s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00996_start_2226.288s_ici_5.0.wav
997,998,2231.349422,2231.68237,0.33294800000021496,2231.329422,2231.70237,0.3729480000001786,35.0,click_train_00997_start_2231.349s_ici_35.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00997_start_2231.349s_ici_35.0.wav
998,999,2231.68237,2233.664495,1.9821249999999964,2231.66237,2233.684495,2.02212499999996,5.0,click_train_00998_start_2231.682s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00998_start_2231.682s_ici_5.0.wav
999,1000,2233.908151,2240.1455,6.237348999999995,2233.888151,2240.1655,6.277348999999958,5.0,click_train_00999_start_2233.908s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00999_start_2233.908s_ici_5.0.wav
1000,1001,2240.681094,2240.897089,0.2159950000000208,2240.661094,2240.917089,0.25599499999998443,10.0,click_train_01000_start_2240.681s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01000_start_2240.681s_ici_10.0.wav
1001,1002,2241.327349,2243.245646,1.9182969999997113,2241.307349,2243.265646,1.9582969999996749,5.0,click_train_01001_start_2241.327s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01001_start_2241.327s_ici_5.0.wav
1002,1003,2243.245646,2243.39638,0.15073400000028414,2243.225646,2243.41638,0.19073400000024776,20.0,click_train_01002_start_2243.246s_ici_20.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01002_start_2243.246s_ici_20.0.wav
1003,1004,2243.39638,2244.919214,1.5228339999998752,2243.37638,2244.939214,1.5628339999998389,5.0,click_train_01003_start_2243.396s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01003_start_2243.396s_ici_5.0.wav
1004,1005,2244.919214,2245.092589,0.17337499999985084,2244.899214,2245.112589,0.21337499999981446,10.0,click_train_01004_start_2244.919s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01004_start_2244.919s_ici_10.0.wav
1005,1006,2245.092589,2248.22926,3.136671000000206,2245.072589,2248.24926,3.1766710000001694,5.0,click_train_01005_start_2245.093s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01005_start_2245.093s_ici_5.0.wav
1006,1007,2248.22926,2248.595432,0.36617200000000594,2248.20926,2248.615432,0.40617199999996956,15.0,click_train_01006_start_2248.229s_ici_15.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01006_start_2248.229s_ici_15.0.wav
1007,1008,2250.3545,2258.058661,7.704161000000113,2250.3345,2258.078661,7.7441610000000765,5.0,click_train_01007_start_2250.354s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01007_start_2250.354s_ici_5.0.wav
1008,1009,2259.718016,2261.015302,1.2972859999999855,2259.698016,2261.035302,1.3372859999999491,10.0,click_train_01008_start_2259.718s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01008_start_2259.718s_ici_10.0.wav
1009,1010,2261.824318,2262.376047,0.5517290000002504,2261.804318,2262.396047,0.591729000000214,10.0,click_train_01009_start_2261.824s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01009_start_2261.824s_ici_10.0.wav
1010,1011,2262.548151,2262.629526,0.08137500000020736,2262.528151,2262.649526,0.12137500000017099,10.0,click_train_01010_start_2262.548s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01010_start_2262.548s_ici_10.0.wav
1011,1012,2263.11475,2263.25088,0.1361299999998664,2263.09475,2263.27088,0.17612999999983003,10.0,click_train_01011_start_2263.115s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01011_start_2263.115s_ici_10.0.wav
1012,1013,2263.25088,2263.409958,0.15907800000013594,2263.23088,2263.429958,0.19907800000009956,30.0,click_train_01012_start_2263.251s_ici_30.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01012_start_2263.251s_ici_30.0.wav
1013,1014,2263.409958,2263.558099,0.14814099999966857,2263.389958,2263.578099,0.18814099999963219,10.0,click_train_01013_start_2263.410s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01013_start_2263.410s_ici_10.0.wav
1014,1015,2263.689844,2264.814495,1.1246510000000853,2263.669844,2264.834495,1.164651000000049,5.0,click_train_01014_start_2263.690s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01014_start_2263.690s_ici_5.0.wav
1015,1016,2265.065885,2268.653068,3.5871830000000955,2265.045885,2268.673068,3.627183000000059,5.0,click_train_01015_start_2265.066s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01015_start_2265.066s_ici_5.0.wav
1016,1017,2269.65551,2271.589937,1.9344270000001416,2269.63551,2271.609937,1.9744270000001052,5.0,click_train_01016_start_2269.656s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01016_start_2269.656s_ici_5.0.wav
1017,1018,2271.810422,2272.350396,0.5399739999998019,2271.790422,2272.370396,0.5799739999997655,5.0,click_train_01017_start_2271.810s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01017_start_2271.810s_ici_5.0.wav
1018,1019,2272.677531,2273.26274,0.5852090000003045,2272.657531,2273.28274,0.6252090000002681,5.0,click_train_01018_start_2272.678s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01018_start_2272.678s_ici_5.0.wav
1019,1020,2273.395698,2273.565208,0.16951000000017302,2273.375698,2273.585208,0.20951000000013664,10.0,click_train_01019_start_2273.396s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01019_start_2273.396s_ici_10.0.wav
1020,1021,2273.592219,2273.736031,0.143811999999798,2273.572219,2273.756031,0.1838119999997616,30.0,click_train_01020_start_2273.592s_ici_30.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01020_start_2273.592s_ici_30.0.wav
1021,1022,2273.736031,2273.870688,0.1346570000000611,2273.716031,2273.890688,0.1746570000000247,10.0,click_train_01021_start_2273.736s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01021_start_2273.736s_ici_10.0.wav
1022,1023,2273.870688,2274.049964,0.17927599999984523,2273.850688,2274.069964,0.21927599999980885,40.0,click_train_01022_start_2273.871s_ici_40.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01022_start_2273.871s_ici_40.0.wav
1023,1024,2274.049964,2274.301318,0.2513539999999921,2274.029964,2274.321318,0.2913539999999557,20.0,click_train_01023_start_2274.050s_ici_20.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01023_start_2274.050s_ici_20.0.wav
1024,1025,2274.324531,2275.817344,1.4928129999998418,2274.304531,2275.837344,1.5328129999998055,5.0,click_train_01024_start_2274.325s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01024_start_2274.325s_ici_5.0.wav
1025,1026,2277.081401,2277.582432,0.5010310000002391,2277.061401,2277.602432,0.5410310000002028,10.0,click_train_01025_start_2277.081s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01025_start_2277.081s_ici_10.0.wav
1026,1027,2277.582432,2277.726948,0.14451599999983955,2277.562432,2277.746948,0.18451599999980317,25.0,click_train_01026_start_2277.582s_ici_25.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01026_start_2277.582s_ici_25.0.wav
1027,1028,2277.726948,2277.809661,0.0827129999997851,2277.706948,2277.8296609999998,0.12271299999974872,10.0,click_train_01027_start_2277.727s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01027_start_2277.727s_ici_10.0.wav
1028,1029,2277.97088,2278.61962,0.6487400000000889,2277.95088,2278.63962,0.6887400000000525,5.0,click_train_01028_start_2277.971s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01028_start_2277.971s_ici_5.0.wav
1029,1030,2279.163583,2279.747865,0.5842819999998028,2279.143583,2279.767865,0.6242819999997664,5.0,click_train_01029_start_2279.164s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01029_start_2279.164s_ici_5.0.wav
1030,1031,2280.064625,2281.844682,1.7800569999999425,2280.044625,2281.864682,1.8200569999999061,5.0,click_train_01030_start_2280.065s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01030_start_2280.065s_ici_5.0.wav
1031,1032,2282.533781,2282.939719,0.40593799999987823,2282.513781,2282.959719,0.44593799999984185,35.0,click_train_01031_start_2282.534s_ici_35.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01031_start_2282.534s_ici_35.0.wav
1032,1033,2283.406682,2283.632599,0.22591700000020865,2283.386682,2283.652599,0.26591700000017227,50.0,click_train_01032_start_2283.407s_ici_50.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01032_start_2283.407s_ici_50.0.wav
1033,1034,2283.792859,2283.881479,0.0886199999999917,2283.772859,2283.901479,0.12861999999995533,10.0,click_train_01033_start_2283.793s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01033_start_2283.793s_ici_10.0.wav
1034,1035,2284.466219,2284.625604,0.15938499999992928,2284.446219,2284.645604,0.1993849999998929,35.0,click_train_01034_start_2284.466s_ici_35.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01034_start_2284.466s_ici_35.0.wav
1035,1036,2284.625604,2287.285583,2.659979000000021,2284.605604,2287.305583,2.699978999999985,5.0,click_train_01035_start_2284.626s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01035_start_2284.626s_ici_5.0.wav
1036,1037,2287.522318,2291.762891,4.24057300000004,2287.502318,2291.782891,4.280573000000004,5.0,click_train_01036_start_2287.522s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01036_start_2287.522s_ici_5.0.wav
1037,1038,2291.825167,2292.173906,0.3487390000000232,2291.805167,2292.193906,0.38873899999998685,75.0,click_train_01037_start_2291.825s_ici_75.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01037_start_2291.825s_ici_75.0.wav
1038,1039,2292.21976,2292.90762,0.6878600000000006,2292.19976,2292.92762,0.7278599999999642,5.0,click_train_01038_start_2292.220s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01038_start_2292.220s_ici_5.0.wav
1039,1040,2293.047078,2293.108375,0.061296999999740365,2293.027078,2293.128375,0.10129699999970398,10.0,click_train_01039_start_2293.047s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01039_start_2293.047s_ici_10.0.wav
1040,1041,2293.130464,2293.298443,0.16797900000028676,2293.110464,2293.318443,0.20797900000025038,35.0,click_train_01040_start_2293.130s_ici_35.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01040_start_2293.130s_ici_35.0.wav
1041,1042,2293.298443,2298.539917,5.241473999999926,2293.278443,2298.559917,5.281473999999889,5.0,click_train_01041_start_2293.298s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01041_start_2293.298s_ici_5.0.wav
1042,1043,2298.823875,2300.369214,1.5453389999997853,2298.803875,2300.389214,1.585338999999749,5.0,click_train_01042_start_2298.824s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01042_start_2298.824s_ici_5.0.wav
1043,1044,2300.369214,2300.732026,0.36281200000030367,2300.349214,2300.752026,0.4028120000002673,25.0,click_train_01043_start_2300.369s_ici_25.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01043_start_2300.369s_ici_25.0.wav
1044,1045,2300.76101,2300.908849,0.14783899999974892,2300.74101,2300.928849,0.18783899999971254,20.0,click_train_01044_start_2300.761s_ici_20.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01044_start_2300.761s_ici_20.0.wav
1045,1046,2300.908849,2303.808099,2.899249999999938,2300.888849,2303.828099,2.9392499999999018,5.0,click_train_01045_start_2300.909s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01045_start_2300.909s_ici_5.0.wav
1046,1047,2303.808099,2304.212917,0.4048179999999775,2303.788099,2304.232917,0.4448179999999411,60.0,click_train_01046_start_2303.808s_ici_60.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01046_start_2303.808s_ici_60.0.wav
1047,1048,2304.212917,2304.670906,0.45798899999999776,2304.192917,2304.690906,0.4979889999999614,5.0,click_train_01047_start_2304.213s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01047_start_2304.213s_ici_5.0.wav
1048,1049,2304.689172,2327.002187,22.313015000000178,2304.669172,2327.022187,22.35301500000014,5.0,click_train_01048_start_2304.689s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01048_start_2304.689s_ici_5.0.wav
1049,1050,2327.064385,2327.165813,0.10142799999994168,2327.044385,2327.185813,0.1414279999999053,10.0,click_train_01049_start_2327.064s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01049_start_2327.064s_ici_10.0.wav
1050,1051,2327.165813,2327.678104,0.5122910000000047,2327.145813,2327.698104,0.5522909999999683,35.0,click_train_01050_start_2327.166s_ici_35.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01050_start_2327.166s_ici_35.0.wav
1051,1052,2327.678104,2332.642984,4.964879999999994,2327.658104,2332.662984,5.004879999999957,5.0,click_train_01051_start_2327.678s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01051_start_2327.678s_ici_5.0.wav
1052,1053,2340.001073,2341.289479,1.2884060000001227,2339.981073,2341.309479,1.3284060000000864,5.0,click_train_01052_start_2340.001s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01052_start_2340.001s_ici_5.0.wav
1053,1054,2341.314552,2350.480104,9.165552000000389,2341.294552,2350.500104,9.205552000000353,5.0,click_train_01053_start_2341.315s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01053_start_2341.315s_ici_5.0.wav
1054,1055,2350.505453,2350.539995,0.03454199999987395,2350.4854530000002,2350.559995,0.07454199999983757,5.0,click_train_01054_start_2350.505s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01054_start_2350.505s_ici_5.0.wav
1055,1056,2350.631823,2351.171042,0.5392189999997754,2350.611823,2351.191042,0.579218999999739,5.0,click_train_01055_start_2350.632s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01055_start_2350.632s_ici_5.0.wav
1056,1057,2351.74899,2361.105599,9.356608999999935,2351.72899,2361.125599,9.396608999999899,5.0,click_train_01056_start_2351.749s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01056_start_2351.749s_ici_5.0.wav
