file_name,file_path_x,sample_rate,num_samples,duration_sec,rms_energy,peak_amplitude,mean_abs_amplitude,zero_crossing_rate,spectral_centroid_hz,spectral_bandwidth_hz,spectral_rolloff_85_hz,dominant_frequency_hz,low_freq_est_hz,high_freq_est_hz,bandwidth_est_hz,estimated_peak_count,estimated_click_rate_per_sec,estimated_mean_ici_sec,estimated_min_ici_sec,segment_id,source_line_no,original_start_sec,original_end_sec,original_duration_sec,cut_start_sec,cut_end_sec,cut_duration_sec,ici,file_path_y,PC1,PC2,cluster
click_train_01203_start_2509.092s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01203_start_2509.092s_ici_10.0.wav,192000,18086,0.0941979166666666,0.1357249915599823,0.9951781034469604,0.0666412934660911,0.0721039535526679,17583.28685338252,17740.580709884292,27187.5,3187.5,0.0,24843.75,24843.75,6,63.69567621364591,0.0144885416666666,0.0012708333333333,1203,1204,2509.092417,2509.146615,0.0541980000002695,2509.072417,2509.166615,0.0941980000002331,10.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01203_start_2509.092s_ici_10.0.wav,0.726320822926963,-0.872395115565366,0
click_train_01204_start_2509.281s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01204_start_2509.281s_ici_5.0.wav,192000,15431,0.0803697916666666,0.1344078928232193,0.9942319989204408,0.0634650588035583,0.0909915748541801,21454.648282881197,20752.639372014815,36937.5,3187.5,93.75,34125.0,34031.25,7,87.09740133497506,0.0130364583333333,0.0010260416666666,1204,1205,2509.281083,2509.321448,0.0403650000002926,2509.261083,2509.341448,0.0803650000002562,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01204_start_2509.281s_ici_5.0.wav,1.842170536209239,-1.042532829429285,0
click_train_01205_start_2510.013s_ici_30.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01205_start_2510.013s_ici_30.0.wav,192000,46722,0.24334375,0.1231007948517799,1.0,0.0552467852830886,0.0841377539008154,21122.16145139328,18577.934050022628,34031.25,3750.0,93.75,34312.5,34218.75,12,49.312957493258,0.0179015151515151,0.0010312499999999,1205,1206,2510.012984,2510.216328,0.2033440000000155,2509.992984,2510.236328,0.2433439999999791,30.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01205_start_2510.013s_ici_30.0.wav,1.4387340800781359,-1.468674538481627,0
click_train_01206_start_2510.430s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01206_start_2510.430s_ici_5.0.wav,192000,15287,0.0796197916666666,0.1462357193231582,0.9956663846969604,0.0647876411676406,0.0778490121679968,21235.870665254257,17362.662756326125,33750.0,3375.0,0.0,34500.0,34500.0,4,50.23876496369465,0.0183732638888888,0.001,1206,1207,2510.429979,2510.469594,0.0396150000001398,2510.409979,2510.489594,0.0796150000001034,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01206_start_2510.430s_ici_5.0.wav,1.4431071798710282,-1.3818827281112511,0
click_train_01207_start_2510.470s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01207_start_2510.470s_ici_10.0.wav,192000,16268,0.0847291666666666,0.1671306788921356,0.9956663846969604,0.0827147290110588,0.0663306079793446,19747.56346310948,16942.7949417949,33093.75,1031.25,93.75,34406.25,34312.5,4,47.209245143840675,0.0239982638888888,0.0225,1207,1208,2510.469594,2510.514328,0.0447340000000622,2510.449594,2510.534328,0.0847340000000258,10.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01207_start_2510.470s_ici_10.0.wav,1.6111891992946112,-2.307458338419035,0
click_train_01208_start_2510.533s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01208_start_2510.533s_ici_5.0.wav,192000,13620,0.0709375,0.1636295616626739,0.9945982098579408,0.0803155079483985,0.0571260738673911,21735.143120816316,17415.37873920384,25687.5,937.5,93.75,24843.75,24750.0,3,42.290748898678416,0.0202109375,0.0196770833333333,1208,1209,2510.533365,2510.564307,0.0309420000003228,2510.513365,2510.584307,0.0709420000002865,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01208_start_2510.533s_ici_5.0.wav,1.0028222073079318,-1.9324798848965359,0
click_train_01209_start_2510.641s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01209_start_2510.641s_ici_10.0.wav,192000,31311,0.163078125,0.158728152513504,0.9972838759422302,0.0691462457180023,0.0783775151708719,28068.579654775072,17836.47849651279,36000.0,24187.5,0.0,34406.25,34406.25,9,55.18827249209544,0.0181451822916666,0.017703125,1209,1210,2510.640583,2510.763661,0.1230780000000777,2510.620583,2510.783661,0.1630780000000413,10.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01209_start_2510.641s_ici_10.0.wav,2.7709672208416527,-1.7109572211556703,0
click_train_01210_start_2510.764s_ici_25.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01210_start_2510.764s_ici_25.0.wav,192000,26989,0.1405677083333333,0.159101516008377,0.9998779296875,0.0689752474427223,0.0882614495331258,29968.364566593853,17672.343620508094,38343.75,32437.5,93.75,34968.75,34875.0,10,71.14009411241616,0.0129837962962962,0.0044583333333333,1210,1211,2510.763661,2510.864224,0.1005629999999655,2510.743661,2510.884224,0.1405629999999291,25.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01210_start_2510.764s_ici_25.0.wav,3.188657040976184,-0.6967850630943951,0
click_train_01211_start_2510.864s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01211_start_2510.864s_ici_5.0.wav,192000,549366,2.86128125,0.1444338709115982,1.0,0.0682544261217117,0.1001046662965423,26744.345922229317,17785.91115570352,41812.5,937.5,93.75,45562.5,45468.75,463,161.8156201876345,0.0061571293290043,0.0010052083333333,1211,1212,2510.864224,2513.68551,2.8212859999998727,2510.844224,2513.70551,2.8612859999998363,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01211_start_2510.864s_ici_5.0.wav,3.088245004027918,0.5178113043321686,0
click_train_01212_start_2514.168s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01212_start_2514.168s_ici_5.0.wav,192000,320260,1.6680208333333333,0.1080577224493026,0.9964598417282104,0.0595757514238357,0.0867141907019006,18059.935137865545,16644.205592478927,34687.5,7125.0,93.75,24000.0,23906.25,440,263.78567413976145,0.0037911802391799,0.0010052083333333,1212,1213,2514.168411,2515.796432,1.6280209999999895,2514.148411,2515.816432,1.6680209999999531,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01212_start_2514.168s_ici_5.0.wav,1.523253221383851,1.486190326926899,0
click_train_01213_start_2515.823s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01213_start_2515.823s_ici_5.0.wav,192000,78364,0.4081458333333333,0.0996885001659393,1.0,0.0511858202517032,0.0636269668083151,15933.70024696714,17925.229018263755,33187.5,1031.25,93.75,16968.75,16875.0,26,63.702720637027205,0.016000625,0.0010312499999999,1213,1214,2515.8225,2516.190646,0.3681459999997969,2515.8025,2516.210646,0.4081459999997605,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01213_start_2515.823s_ici_5.0.wav,0.08360381711702794,-1.0459508240435067,0
click_train_01214_start_2517.133s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01214_start_2517.133s_ici_5.0.wav,192000,13218,0.06884375,0.1751848608255386,0.9983825087547302,0.0770447626709938,0.0789135204660664,13746.998358262346,16215.790288491016,28875.0,3937.5,3468.75,7218.75,3750.0,5,72.62823422605538,0.0121289062499999,0.0010260416666666,1214,1215,2517.132911,2517.161755,0.0288439999999354,2517.112911,2517.181755,0.0688439999998991,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01214_start_2517.133s_ici_5.0.wav,0.5377799357645457,0.9769492579011921,0
click_train_01215_start_2517.215s_ici_45.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01215_start_2517.215s_ici_45.0.wav,192000,47929,0.2496302083333333,0.163851797580719,0.9947507977485656,0.0689550414681434,0.0800575863795693,19385.90535476061,19132.606415328333,37687.5,3937.5,0.0,24375.0,24375.0,12,48.07110517640677,0.0219289772727272,0.0010052083333333,1215,1216,2517.214937,2517.424563,0.2096259999998437,2517.194937,2517.444563,0.2496259999998074,45.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01215_start_2517.215s_ici_45.0.wav,1.3726458741139576,-1.2758884372036476,0
click_train_01216_start_2517.638s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01216_start_2517.638s_ici_5.0.wav,192000,14532,0.0756875,0.1426449418067932,0.9966124296188354,0.059244405478239,0.0759066822655013,30083.68332061582,19358.484174286583,44250.0,843.75,93.75,45281.25,45187.5,3,39.63666391412056,0.0293125,0.0270885416666666,1216,1217,2517.637609,2517.673292,0.0356830000000627,2517.617609,2517.693292,0.0756830000000263,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01216_start_2517.638s_ici_5.0.wav,2.6473177812601074,-3.6481262020149576,0
click_train_01217_start_2517.719s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01217_start_2517.719s_ici_5.0.wav,192000,13407,0.069828125,0.098199613392353,0.9973754286766052,0.0462653785943985,0.0834700880202894,29298.153627729593,16761.53325401437,43593.75,843.75,187.5,46875.0,46687.5,6,85.925262922354,0.0114041666666666,0.009390625,1217,1218,2517.718719,2517.748547,0.0298280000001796,2517.698719,2517.768547,0.0698280000001432,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01217_start_2517.719s_ici_5.0.wav,2.120748190990278,-1.9463832580844525,0
click_train_01218_start_2517.969s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01218_start_2517.969s_ici_5.0.wav,192000,238929,1.244421875,0.1433500796556472,1.0,0.0805194899439811,0.0819828567601955,15189.734845274394,15158.689437711631,24468.75,3656.25,0.0,24937.5,24937.5,239,192.0570546061801,0.0050976015406162,0.001046875,1218,1219,2517.969031,2519.173453,1.204421999999795,2517.949031,2519.193453,1.2444219999997586,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01218_start_2517.969s_ici_5.0.wav,1.0853453825682144,1.1434661307356386,0
click_train_01219_start_2519.173s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01219_start_2519.173s_ici_5.0.wav,192000,78801,0.410421875,0.1147011369466781,0.9973754286766052,0.0573133416473865,0.0711040609137055,17671.244507871215,17061.40800371181,25125.0,3562.5,93.75,25031.25,24937.5,33,80.40507100163704,0.01218408203125,0.001,1219,1220,2519.173453,2519.543875,0.3704219999999623,2519.153453,2519.563875,0.4104219999999259,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01219_start_2519.173s_ici_5.0.wav,0.5432376484212723,-0.6511644598393976,0
click_train_01220_start_2519.647s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01220_start_2519.647s_ici_5.0.wav,192000,15288,0.079625,0.1302820146083831,0.9938657879829408,0.0567158088088035,0.0771897690848433,17031.5791764049,16430.33342546566,31593.75,3468.75,3281.25,24468.75,21187.5,4,50.23547880690738,0.0015034722222222,0.0013177083333333,1220,1221,2519.646667,2519.686292,0.0396249999998872,2519.626667,2519.706292,0.0796249999998508,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01220_start_2519.647s_ici_5.0.wav,0.8817586810264424,0.49076739271209324,0
click_train_01221_start_2520.031s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01221_start_2520.031s_ici_10.0.wav,192000,33701,0.1755260416666666,0.1196602657437324,0.9942014813423156,0.0505129173398017,0.0758456973293768,19590.046047058782,17486.599067205803,25312.5,24093.75,93.75,26437.5,26343.75,8,45.57728257321742,0.0114657738095238,0.0010312499999999,1221,1222,2520.031359,2520.166885,0.1355260000000271,2520.011359,2520.186885,0.1755259999999907,10.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01221_start_2520.031s_ici_10.0.wav,1.323548364706137,-0.6387169298953459,0
click_train_01222_start_2520.488s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01222_start_2520.488s_ici_5.0.wav,192000,651257,3.3919635416666667,0.1915953457355499,0.999969482421875,0.095861792564392,0.0977818246588131,19515.609114570783,17037.27640567005,39656.25,3843.75,187.5,33843.75,33656.25,598,176.29906473174185,0.0056396478922389,0.0010052083333331,1222,1223,2520.488292,2523.84026,3.3519679999999425,2520.468292,2523.86026,3.391967999999906,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01222_start_2520.488s_ici_5.0.wav,2.938817043732704,1.7384467462719504,2
click_train_01223_start_2523.963s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01223_start_2523.963s_ici_5.0.wav,192000,18958,0.0987395833333333,0.144297793507576,0.9965513944625854,0.0693494230508804,0.0640396687239542,15105.70944266158,13169.200405283174,21000.0,3937.5,281.25,19781.25,19500.0,16,162.04240953687096,0.0064503472222222,0.0015312499999999,1223,1224,2523.962937,2524.021677,0.0587400000003981,2523.942937,2524.041677,0.0987400000003617,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01223_start_2523.963s_ici_5.0.wav,0.17530508447263327,0.5609342128666908,0
click_train_01224_start_2524.163s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01224_start_2524.163s_ici_5.0.wav,192000,1088351,5.668494791666666,0.1768435835838318,1.0,0.0890990495681762,0.0862305324573896,17637.19623312887,16585.79180324363,34125.0,3843.75,375.0,23812.5,23437.5,1047,184.7051181098745,0.0053830166507329,0.001,1224,1225,2524.162599,2529.791094,5.628495000000385,2524.142599,2529.811094,5.668495000000348,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01224_start_2524.163s_ici_5.0.wav,2.5215394777637057,2.845479096764386,2
click_train_01225_start_2530.664s_ici_70.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01225_start_2530.664s_ici_70.0.wav,192000,73352,0.3820416666666666,0.1471828520298004,1.0,0.073862612247467,0.0752136985180842,23344.823265945262,19579.206760266166,43875.0,1031.25,0.0,34125.0,34125.0,36,94.230559493947,0.01058125,0.0010312499999999,1225,1226,2530.66426,2531.006302,0.3420419999997648,2530.64426,2531.026302,0.3820419999997284,70.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01225_start_2530.664s_ici_70.0.wav,1.9260611210152045,-0.8686967141514692,0
click_train_01226_start_2531.079s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01226_start_2531.079s_ici_10.0.wav,192000,156163,0.8133489583333333,0.1685047745704651,0.9985350966453552,0.0743798166513443,0.0932749324419513,23612.64894051185,18346.518824510866,42843.75,6562.5,93.75,50062.5,49968.75,109,134.01381889436038,0.0074502314814814,0.0010416666666666,1226,1227,2531.079245,2531.852594,0.7733490000000529,2531.059245,2531.872594,0.8133490000000165,10.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01226_start_2531.079s_ici_10.0.wav,3.0759030816652584,-0.30505662787466864,0
click_train_01227_start_2532.078s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01227_start_2532.078s_ici_5.0.wav,192000,105849,0.551296875,0.1903357207775116,0.9958800077438354,0.0945744067430496,0.0817209583553775,14617.457445186425,14968.687002713175,27375.0,3937.5,843.75,24187.5,23343.75,120,217.6685655981634,0.0041399684873949,0.001,1227,1228,2532.077969,2532.589266,0.5112970000000132,2532.057969,2532.609266,0.5512969999999768,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01227_start_2532.078s_ici_5.0.wav,1.4179907890206616,1.612087501902034,0
click_train_01228_start_2532.625s_ici_65.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01228_start_2532.625s_ici_65.0.wav,192000,80367,0.418578125,0.1645572185516357,0.9958800077438354,0.0757714509963989,0.0767488739018988,12381.048756179083,14629.273974261238,24843.75,3468.75,3093.75,6937.5,3843.75,66,157.67665832991153,0.0063145032051282,0.0010364583333333,1228,1229,2532.625484,2533.004062,0.378577999999834,2532.605484,2533.024062,0.4185779999997976,65.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01228_start_2532.625s_ici_65.0.wav,0.32435773712940635,1.8347090524005216,0
click_train_01229_start_2533.004s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01229_start_2533.004s_ici_5.0.wav,192000,559751,2.9153697916666665,0.2363658249378204,1.0,0.1295713931322097,0.1075587315765966,18399.26891605405,16944.101200558067,36000.0,6843.75,375.0,33750.0,33375.0,818,280.5819015955309,0.0035655408506731,0.0009999999999998,1229,1230,2533.004062,2535.879432,2.8753700000002027,2532.984062,2535.899432,2.9153700000001663,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01229_start_2533.004s_ici_5.0.wav,3.7230297148918536,3.186961510842368,2
click_train_01230_start_2535.879s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01230_start_2535.879s_ici_5.0.wav,192000,398687,2.0764947916666667,0.1857802420854568,0.9976806044578552,0.0938947424292564,0.0870183552971511,16877.749897814516,14637.803245068388,32718.75,7406.25,93.75,33656.25,33562.5,430,207.07973924406863,0.0047929414335664,0.0010000000000001,1230,1231,2535.879432,2537.915927,2.0364949999998316,2535.859432,2537.935927,2.0764949999997953,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01230_start_2535.879s_ici_5.0.wav,2.311817645470434,1.6968798086739474,2
click_train_01231_start_2537.992s_ici_25.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01231_start_2537.992s_ici_25.0.wav,192000,47421,0.246984375,0.1646329164505005,0.9954832792282104,0.0744500756263732,0.0676296921130324,17339.718490868698,14047.80155855064,24468.75,4031.25,281.25,24937.5,24656.25,18,72.87910419434428,0.0134154411764705,0.0099791666666666,1231,1232,2537.992318,2538.199307,0.206988999999794,2537.972318,2538.219307,0.2469889999997576,25.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01231_start_2537.992s_ici_25.0.wav,0.7547847736310301,-0.664223005130075,0
click_train_01232_start_2538.199s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01232_start_2538.199s_ici_5.0.wav,192000,1042794,5.43121875,0.2173025459051132,1.0,0.11688282340765,0.0925111695226185,16666.161895078723,16099.808972183617,33937.5,6656.25,93.75,24375.0,24281.25,1350,248.56299518409196,0.0039827109587348,0.0009999999999998,1232,1233,2538.199307,2543.590526,5.391219000000092,2538.179307,2543.610526,5.4312190000000555,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01232_start_2538.199s_ici_5.0.wav,3.222909499017096,3.890866581143229,2
click_train_01233_start_2543.610s_ici_85.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01233_start_2543.610s_ici_85.0.wav,192000,131914,0.6870520833333333,0.1060939729213714,0.9967955350875854,0.0510056354105472,0.0557716070440366,12273.683694787178,14205.252305059712,23906.25,3750.0,187.5,24000.0,23812.5,28,40.75382446139151,0.0220194830246913,0.0010052083333332,1233,1234,2543.609703,2544.256755,0.6470519999998032,2543.589703,2544.276755,0.6870519999997668,85.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01233_start_2543.610s_ici_85.0.wav,-0.17010656572090752,-1.164558685075092,0
click_train_01234_start_2544.564s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01234_start_2544.564s_ici_10.0.wav,192000,29787,0.155140625,0.1420855820178985,0.9952086210250854,0.067140594124794,0.0531793460014772,14486.620013571268,15883.15172086536,25031.25,3656.25,281.25,24562.5,24281.25,9,58.01188437909155,0.0141145833333333,0.0010104166666666,1234,1235,2544.563854,2544.67899,0.1151359999998931,2544.543854,2544.69899,0.1551359999998567,10.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01234_start_2544.564s_ici_10.0.wav,0.28329177689785223,-0.69119480799358,0
click_train_01235_start_2544.840s_ici_40.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01235_start_2544.840s_ici_40.0.wav,192000,50093,0.2609010416666666,0.2342372238636016,0.9950254559516908,0.1381511241197586,0.0592110516649365,11009.53826491122,12718.571725101969,23156.25,3656.25,3468.75,3843.75,375.0,26,99.65464236520071,0.0090204166666666,0.0011093749999999,1235,1236,2544.839776,2545.060677,0.2209010000001399,2544.819776,2545.080677,0.2609010000001035,40.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01235_start_2544.840s_ici_40.0.wav,0.5892341936146117,2.2996157606056182,0
click_train_01236_start_2545.128s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01236_start_2545.128s_ici_5.0.wav,192000,487366,2.5383645833333333,0.1666034311056137,0.9996337890625,0.0902284681797027,0.0907266627681511,15874.538797812887,15859.324345530104,33562.5,3750.0,3656.25,7687.5,4031.25,422,166.2487740219876,0.0058956972486144,0.001,1236,1237,2545.128312,2547.626677,2.4983650000003763,2545.108312,2547.646677,2.53836500000034,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01236_start_2545.128s_ici_5.0.wav,1.4834741620453449,2.8137727802592205,2
click_train_01237_start_2547.627s_ici_15.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01237_start_2547.627s_ici_15.0.wav,192000,43113,0.224546875,0.0529174469411373,0.9938352704048156,0.0390235669910907,0.0609111152347374,4884.167908511306,10989.368984215836,3843.75,1031.25,187.5,2062.5,1875.0,22,97.97508872033956,0.0092762896825396,0.00109375,1237,1238,2547.626677,2547.811219,0.1845419999999649,2547.606677,2547.831219,0.2245419999999285,15.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01237_start_2547.627s_ici_15.0.wav,-2.304276103656461,0.2429147074539186,1
click_train_01238_start_2547.811s_ici_20.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01238_start_2547.811s_ici_20.0.wav,192000,191977,0.9998802083333334,0.0458771735429763,0.9941709637641908,0.0347373411059379,0.0699358253114972,6016.343741745961,12507.003387582095,12281.25,468.75,93.75,1687.5,1593.75,80,80.00958448147435,0.0123088739451476,0.0010312499999999,1238,1239,2547.811219,2548.771104,0.9598849999997584,2547.791219,2548.791104,0.999884999999722,20.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01238_start_2547.811s_ici_20.0.wav,-1.9063115397243724,0.00914656032877988,1
click_train_01239_start_2548.827s_ici_75.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01239_start_2548.827s_ici_75.0.wav,192000,119248,0.6210833333333333,0.0418380200862884,0.6538590788841248,0.0327025204896926,0.061980594899662,2616.7680840334065,7686.357027966927,1875.0,375.0,93.75,1500.0,1406.25,71,114.31638266469878,0.008032738095238,0.0011666666666666,1239,1240,2548.82726,2549.408339,0.5810790000000452,2548.80726,2549.428339,0.6210790000000088,75.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01239_start_2548.827s_ici_75.0.wav,-3.051673175543259,0.7706123277745837,1
click_train_01240_start_2549.476s_ici_75.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01240_start_2549.476s_ici_75.0.wav,192000,107995,0.5624739583333334,0.0397260971367359,0.2036194950342178,0.0314520634710788,0.0569383484267644,2014.8942735139235,6737.503891182255,1781.25,656.25,93.75,1218.75,1125.0,65,115.56090559748137,0.0082581380208333,0.0010729166666667,1240,1241,2549.476427,2549.998901,0.5224739999998746,2549.456427,2550.018901,0.5624739999998383,75.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01240_start_2549.476s_ici_75.0.wav,-3.68674343731728,0.9952571292322143,1
click_train_01241_start_2549.999s_ici_30.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01241_start_2549.999s_ici_30.0.wav,192000,60931,0.3173489583333333,0.0383204482495784,0.5902584791183472,0.029967775568366,0.0656491055309371,4002.7673066491025,9921.540665102486,4031.25,656.25,93.75,3937.5,3843.75,36,113.4397925522312,0.0090331845238095,0.0010624999999999,1241,1242,2549.998901,2550.276245,0.2773440000000846,2549.978901,2550.296245,0.3173440000000482,30.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01241_start_2549.999s_ici_30.0.wav,-2.819821235858652,0.4628564656161732,1
click_train_01242_start_2550.591s_ici_50.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01242_start_2550.591s_ici_50.0.wav,192000,65030,0.3386979166666666,0.0430078320205211,0.9249855279922484,0.0317022614181041,0.0690614956404065,8651.073744597106,14973.652144024314,31875.0,1031.25,0.0,3937.5,3937.5,28,82.66953713670614,0.0106842206790123,0.0011302083333333,1242,1243,2550.591396,2550.890094,0.2986980000000585,2550.571396,2550.910094,0.3386980000000221,50.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01242_start_2550.591s_ici_50.0.wav,-1.35537485542233,-0.5048817086817473,1
click_train_01243_start_2550.890s_ici_30.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01243_start_2550.890s_ici_30.0.wav,192000,47732,0.2486041666666666,0.0515169613063335,0.9952086210250854,0.0321458540856838,0.0767635289434539,18494.755173784204,19447.39371565399,42000.0,937.5,93.75,3937.5,3843.75,12,48.26950473476913,0.0183816287878787,0.001171875,1243,1244,2550.890094,2551.098703,0.2086090000002514,2550.870094,2551.118703,0.248609000000215,30.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01243_start_2550.890s_ici_30.0.wav,-0.3130068721729724,-1.5001337000173238,0
click_train_01244_start_2551.099s_ici_35.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01244_start_2551.099s_ici_35.0.wav,192000,110809,0.5771302083333333,0.0466716028749942,0.9951475858688354,0.0329176038503646,0.0742726156956176,11491.764511318706,17253.385114460347,37875.0,1031.25,93.75,3750.0,3656.25,41,71.04116091653205,0.0135078125,0.0010260416666666,1244,1245,2551.098703,2551.635833,0.5371299999997063,2551.078703,2551.655833,0.57712999999967,35.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01244_start_2551.099s_ici_35.0.wav,-0.79390034648462,-0.7957806892372049,0
click_train_01245_start_2551.666s_ici_35.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01245_start_2551.666s_ici_35.0.wav,192000,59785,0.3113802083333333,0.0348036922514438,0.7017425894737244,0.0268531963229179,0.0729292118292519,5852.893514276156,12812.580016888944,7593.75,843.75,0.0,1687.5,1687.5,37,118.82579242284854,0.0083395543981481,0.0010312499999999,1245,1246,2551.666172,2551.937557,0.2713850000000093,2551.646172,2551.957557,0.3113849999999729,35.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01245_start_2551.666s_ici_35.0.wav,-2.418686565544855,0.30335692777297607,1
click_train_01246_start_2551.987s_ici_40.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01246_start_2551.987s_ici_40.0.wav,192000,104348,0.5434791666666666,0.0354226194322109,0.6272163987159729,0.0270649958401918,0.0747601751847202,6300.937195550462,13854.852286262983,8250.0,937.5,0.0,1500.0,1500.0,59,108.55981906696825,0.008729076867816,0.0010729166666666,1246,1247,2551.986682,2552.490161,0.5034789999999703,2551.966682,2552.510161,0.5434789999999339,40.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_01246_start_2551.987s_ici_40.0.wav,-2.357510875240887,0.2918479452486701,1
