file_name,file_path_x,sample_rate,num_samples,duration_sec,rms_energy,peak_amplitude,mean_abs_amplitude,zero_crossing_rate,spectral_centroid_hz,spectral_bandwidth_hz,spectral_rolloff_85_hz,dominant_frequency_hz,low_freq_est_hz,high_freq_est_hz,bandwidth_est_hz,estimated_peak_count,estimated_click_rate_per_sec,estimated_mean_ici_sec,estimated_min_ici_sec,segment_id,source_line_no,original_start_sec,original_end_sec,original_duration_sec,cut_start_sec,cut_end_sec,cut_duration_sec,ici,file_path_y
click_train_00034_start_246.223s_ici_20.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00034_start_246.223s_ici_20.0.wav,192000,23093,0.12027604166666667,0.041910164058208466,0.4900051951408386,0.03307602182030678,0.052962064784340894,2272.712920133743,7041.694603702852,1593.75,937.5,93.75,1593.75,1500.0,16,133.02732429740615,0.0072364583333333335,0.0010156249999999992,34,35,246.222568,246.302844,0.0802759999999978,246.202568,246.322844,0.1202760000000182,20.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00034_start_246.223s_ici_20.0.wav
click_train_00035_start_246.957s_ici_70.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00035_start_246.957s_ici_70.0.wav,192000,66960,0.34875,0.05455159768462181,0.9968565702438354,0.034093182533979416,0.06757866754282471,19788.02644784209,21139.033903230345,40687.5,937.5,93.75,1593.75,1500.0,11,31.54121863799283,0.028924479166666666,0.0011979166666666735,35,36,246.957156,247.265906,0.3087500000000034,246.937156,247.285906,0.3487500000000239,70.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00035_start_246.957s_ici_70.0.wav
click_train_00036_start_247.323s_ici_60.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00036_start_247.323s_ici_60.0.wav,192000,78949,0.4111927083333333,0.05654086172580719,0.9953001737594604,0.03630071505904198,0.0617875056999544,17905.11050793729,19976.829154849223,39281.25,937.5,93.75,1687.5,1593.75,12,29.183396876464553,0.034276041666666666,0.0015156249999999927,36,37,247.322849,247.694042,0.3711930000000052,247.302849,247.714042,0.4111930000000257,60.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00036_start_247.323s_ici_60.0.wav
click_train_00037_start_247.786s_ici_40.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00037_start_247.786s_ici_40.0.wav,192000,65777,0.3425885416666667,0.06039729714393616,0.9962462186813354,0.03812709078192711,0.06678727803454147,18315.304097528042,20105.20905225297,38250.0,375.0,93.75,1687.5,1593.75,13,37.946394636423065,0.026286024305555558,0.003333333333333327,37,38,247.78574,248.088333,0.3025930000000016,247.76574,248.108333,0.3425930000000221,40.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00037_start_247.786s_ici_40.0.wav
click_train_00038_start_248.126s_ici_40.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00038_start_248.126s_ici_40.0.wav,192000,57605,0.3000260416666667,0.0497380830347538,0.9940183758735657,0.03718547895550728,0.058381362405388514,6213.56113166851,12273.682907808112,17343.75,937.5,187.5,1781.25,1593.75,27,89.99218817810953,0.01040705128205128,0.0014479166666666599,38,39,248.126464,248.38649,0.2600260000000105,248.106464,248.40649,0.300026000000031,40.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00038_start_248.126s_ici_40.0.wav
click_train_00039_start_248.724s_ici_40.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00039_start_248.724s_ici_40.0.wav,192000,43290,0.22546875,0.06871695816516876,0.9942014813423157,0.03919217362999916,0.06599829055880246,22769.166043622416,20547.11625687779,42843.75,1031.25,0.0,36375.0,36375.0,7,31.046431046431046,0.03256163194444445,0.030432291666666667,39,40,248.724354,248.909818,0.185463999999996,248.704354,248.929818,0.2254640000000165,40.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00039_start_248.724s_ici_40.0.wav
click_train_00040_start_249.071s_ici_35.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00040_start_249.071s_ici_35.0.wav,192000,148381,0.7728177083333333,0.06083173304796219,0.9942625164985657,0.036767732352018356,0.06618142606820326,20438.005271182315,21359.777038988068,42093.75,1031.25,93.75,1875.0,1781.25,35,45.28881730140652,0.021775122549019612,0.0010781250000000409,40,41,249.07075,249.803568,0.7328180000000089,249.05075,249.823568,0.7728180000000293,35.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00040_start_249.071s_ici_35.0.wav
click_train_00041_start_249.846s_ici_45.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00041_start_249.846s_ici_45.0.wav,192000,132403,0.6895989583333333,0.038580577820539474,0.9895626902580261,0.02952004037797451,0.06694007643389073,4798.903246947375,11504.030505503093,4875.0,1031.25,0.0,1593.75,1593.75,72,104.40851038118473,0.009211781103286385,0.001005208333333396,41,42,249.845995,250.495594,0.6495990000000234,249.825995,250.515594,0.6895990000000438,45.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00041_start_249.846s_ici_45.0.wav
click_train_00042_start_250.921s_ici_40.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00042_start_250.921s_ici_40.0.wav,192000,62452,0.32527083333333334,0.04248432070016861,0.9457685947418213,0.029970653355121613,0.06893404429072393,4403.147627405604,10081.793566486185,7218.75,375.0,0.0,1875.0,1875.0,16,49.18977774931147,0.018415277777777777,0.0010520833333333354,42,43,250.920677,251.205943,0.2852659999999787,250.900677,251.225943,0.3252659999999991,40.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00042_start_250.921s_ici_40.0.wav
click_train_00043_start_251.503s_ici_35.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00043_start_251.503s_ici_35.0.wav,192000,232153,1.2091302083333333,0.041654687374830246,0.9939573407173157,0.03130783513188362,0.06351442158585754,5484.399392927061,11306.808425207555,12656.25,375.0,0.0,1593.75,1593.75,108,89.32040507768583,0.010746933411214955,0.001005208333333396,43,44,251.502875,252.672005,1.169130000000024,251.482875,252.692005,1.2091300000000444,35.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00043_start_251.503s_ici_35.0.wav
