window_start_sec,window_end_sec,window_mid_min,whistle_count,click_train_count,whistle_cluster0_count,click_cluster0_count,whistle_cluster1_count,click_cluster1_count,whistle_cluster2_count,click_cluster2_count,whistle_cluster0_ratio,click_cluster0_ratio,whistle_cluster1_ratio,click_cluster1_ratio,whistle_cluster2_ratio,click_cluster2_ratio,mean_official_ici,min_official_ici,mean_click_rate,mean_click_energy,mean_whistle_energy,mean_whistle_centroid,mean_whistle_bandwidth,foraging_score,social_score,arousal_score,conflict_like_score,avoidance_stress_score,courtship_affiliative_score,positive_like_score,negative_like_score,final_behavior_candidate,confidence,valence_candidate,arousal_level
1260.0,1290.0,21.25,10,26,9,18,1,6,0,2,0.9,0.6923076923076923,0.1,0.23076923076923078,0.0,0.07692307692307693,20.576923076923077,5.0,103.98365630615886,0.1270108101173089,0.06873725838959212,4685.835089520157,7218.75,0.3517934542968852,0.780079365079365,0.1473990318868249,0.3630675145064175,0.07747255693347532,0.35187304433457756,0.34587502970433,0.07440418231277025,Social communication candidate,high,positive-like candidate,low
1290.0,1320.0,21.75,0,25,0,14,0,4,0,7,0.0,0.56,0.0,0.16,0.0,0.28,13.4,5.0,144.1291132134025,0.15478842899203296,,,,0.5467729924832361,0.15873015873015872,0.0,0.22282565105336674,0.0076665908100542746,0.0365564617688699,0.1940347757791804,0.05762941992367897,Foraging-like acoustic activity,medium,positive-like candidate,low
1320.0,1350.0,22.25,2,28,0,20,2,3,0,5,0.0,0.7142857142857143,1.0,0.10714285714285714,0.0,0.17857142857142858,15.178571428571429,5.0,112.58270141983073,0.14172028577221288,0.13892517611384386,26815.3410747107,45140.625,0.4515158405342972,0.23777777777777778,0.6145806123664449,0.39613213972208927,0.4288223137353902,0.27080373728205603,0.03898532383652968,0.4188657458902791,Foraging-like acoustic activity,low,negative-like candidate,medium
1350.0,1380.0,22.75,4,9,1,1,1,0,2,8,0.25,0.1111111111111111,0.25,0.0,0.5,0.8888888888888888,5.555555555555555,5.0,239.1661004611983,0.26603177355395424,0.2508004456758499,14103.011494919441,16523.4375,0.8919545469136247,0.2646428571428571,0.3645174679320153,0.6218812875445076,0.22580910913351088,0.0,0.18825671358732438,0.35247961476563205,Foraging-like acoustic activity,high,negative-like candidate,medium
1380.0,1410.0,23.25,0,5,0,1,0,0,0,4,0.0,0.2,0.0,0.0,0.0,0.8,5.0,5.0,229.083186562188,0.2632001847028732,,,,0.7955352851498049,0.031746031746031744,0.0,0.2598114627699767,0.0,0.0,0.21477962525715297,0.08617210720758707,Foraging-like acoustic activity,high,positive-like candidate,low
1410.0,1440.0,23.75,2,19,0,15,2,0,0,4,0.0,0.7894736842105263,1.0,0.0,0.0,0.21052631578947367,13.68421052631579,5.0,108.35286509963608,0.14544782669920667,0.11846410855650895,31089.536178466413,52406.25,0.45075285309661184,0.18063492063492065,0.6627985739750445,0.3672016929457668,0.4852730749215111,0.20817099555342905,0.007570436255420629,0.45235795294546916,Avoidance / stress-like arousal,low,negative-like candidate,high
1440.0,1470.0,24.25,0,10,0,5,0,0,0,5,0.0,0.5,0.0,0.0,0.0,0.5,9.0,5.0,234.428737105597,0.20553804188966746,,,,0.6844659654773706,0.06349206349206349,0.0,0.22224221537678973,0.0,0.0,0.20146185187547136,0.06826096585806689,Foraging-like acoustic activity,high,positive-like candidate,low
1470.0,1500.0,24.75,0,24,0,19,0,1,0,4,0.0,0.7916666666666666,0.0,0.041666666666666664,0.0,0.16666666666666666,12.708333333333334,5.0,139.95096404763254,0.1558470170324047,,,,0.45891558185853765,0.1523809523809524,0.0,0.22063216543672995,0.03289426445282109,0.04694759339808931,0.15477866647769248,0.06916653404948211,Foraging-like acoustic activity,medium,positive-like candidate,low
1500.0,1530.0,25.25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.10909090909090909,0.0,0.0,0.04909090909090909,Low-activity / no annotated acoustic event,low,unknown / mixed,low
1530.0,1560.0,25.75,3,5,0,3,0,0,3,2,0.0,0.6,0.0,0.0,1.0,0.4,14.0,5.0,229.7447816403917,0.1980058223009109,0.3712167938550313,15093.995587043208,17750.0,0.5891911612329367,0.12174603174603175,0.41772405171267873,0.7185798281900572,0.2787465944612102,0.0,0.0,0.4422218129546956,Conflict-like high-intensity activity,medium,negative-like candidate,medium
1560.0,1590.0,26.25,0,22,0,11,0,0,0,11,0.0,0.5,0.0,0.0,0.0,0.5,7.2727272727272725,5.0,194.14306882707407,0.20248280364004045,,,,0.7399694888448008,0.13968253968253969,0.0,0.25750580624368125,0.0,0.0,0.24459472207971877,0.06917465123290747,Foraging-like acoustic activity,high,positive-like candidate,low
1590.0,1620.0,26.75,0,22,0,16,0,0,0,6,0.0,0.7272727272727273,0.0,0.0,0.0,0.2727272727272727,11.363636363636363,5.0,150.35648304038847,0.1531316268850456,,,,0.5393025824246979,0.13968253968253969,0.0,0.21176628891111832,0.0,0.01740527335188438,0.18808316003245162,0.053165820166510454,Foraging-like acoustic activity,medium,positive-like candidate,low
1620.0,1650.0,27.25,0,32,0,24,0,1,0,7,0.0,0.75,0.0,0.03125,0.0,0.21875,13.75,5.0,126.24187879601193,0.15371369034983212,,,,0.5081609240417116,0.19682539682539685,0.0,0.2440517870627522,0.0200240576419395,0.08574793396958343,0.18820620145671713,0.06490514188702652,Foraging-like acoustic activity,medium,positive-like candidate,low
1650.0,1680.0,27.75,1,40,1,23,0,16,0,1,1.0,0.575,0.0,0.4,0.0,0.025,25.25,5.0,86.16499547199646,0.10581799363717433,0.041405614465475,6129.735095743367,1968.75,0.2939289821018832,0.5260317460317461,0.05171442567729422,0.3827757095749742,0.08988639639731855,0.21089715690272381,0.20228511747812297,0.10585849996073123,Social communication candidate,medium,positive-like candidate,low
1680.0,1710.0,28.25,4,33,4,6,0,27,0,0,1.0,0.18181818181818182,0.0,0.8181818181818182,0.0,0.0,26.818181818181817,10.0,127.49712458053727,0.05660121662147112,0.048185147345066,2457.9987511277313,3562.5,0.2977342148584755,0.6604761904761904,0.052639480590291096,0.3162021806497003,0.0377619279211026,0.3172841494697934,0.29712012473956645,0.039120098338520926,Social communication candidate,high,positive-like candidate,low
1710.0,1740.0,28.75,0,24,0,13,0,10,0,1,0.0,0.5416666666666666,0.0,0.4166666666666667,0.0,0.041666666666666664,21.458333333333332,5.0,100.93324363633356,0.07292426889762278,,,,0.3198615607903905,0.1523809523809524,0.0,0.14377793976336273,0.049206913067588634,0.09012924274639217,0.12508786465215926,0.04960824694044899,Foraging-like acoustic activity,low,unknown / mixed,low
1740.0,1770.0,29.25,0,5,0,1,0,1,0,3,0.0,0.2,0.0,0.2,0.0,0.6,21.0,5.0,221.9325379878047,0.26974036693573,,,,0.6617790019186622,0.031746031746031744,0.0,0.26587301587301587,0.0,0.0,0.1661464601953413,0.08829365079365079,Foraging-like acoustic activity,high,unknown / mixed,low
1770.0,1800.0,29.75,2,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.5365054309368134,15619.571923203344,12281.25,0.0,0.06,0.39884128680437225,0.4,0.338997275263707,0.0,0.0,0.36331703122954256,Conflict-like high-intensity activity,low,negative-like candidate,medium
1800.0,1830.0,30.25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.009090909090909092,0.0,0.0,0.004090909090909091,Low-activity / no annotated acoustic event,low,unknown / mixed,low
1830.0,1860.0,30.75,2,1,0,0,1,0,1,1,0.0,0.0,0.5,0.0,0.5,1.0,10.0,10.0,267.9494865308788,0.2611568570137024,0.22298185527324677,13936.91564327454,14671.875,0.8527667984189724,0.06634920634920635,0.4198348859059148,0.5867811597642701,0.22955112005068323,0.0,0.09490339436183134,0.38268600616910403,Foraging-like acoustic activity,high,negative-like candidate,medium
1860.0,1890.0,31.25,2,11,0,4,0,1,2,6,0.0,0.36363636363636365,0.0,0.09090909090909091,1.0,0.5454545454545454,13.181818181818182,5.0,214.18565198531815,0.21201849051497196,0.41847673058509827,24292.574768447375,22265.625,0.6920836103547343,0.12984126984126984,0.483110932744957,0.759423474466958,0.32630851557277696,0.0,0.0,0.4897830441439858,Conflict-like high-intensity activity,low,negative-like candidate,medium
1890.0,1920.0,31.75,0,26,0,24,0,0,0,2,0.0,0.9230769230769231,0.0,0.0,0.0,0.07692307692307693,13.653846153846153,5.0,101.62926344283959,0.14315422910910383,,,,0.3650862806924373,0.16507936507936508,0.0,0.21521747816900028,0.045597808256884774,0.08203448632295059,0.12610121701314608,0.07108322631284349,Foraging-like acoustic activity,low,unknown / mixed,low
1920.0,1950.0,32.25,0,29,0,21,0,0,0,8,0.0,0.7241379310344828,0.0,0.0,0.0,0.27586206896551724,13.10344827586207,5.0,145.17582931311605,0.1658550683280517,,,,0.5601801400424946,0.18412698412698414,0.0,0.24578081495826049,0.0,0.059760189952229925,0.2051859473845378,0.05840423761634355,Foraging-like acoustic activity,medium,positive-like candidate,low
1950.0,1980.0,32.75,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.1318181818181818,0.0,0.0,0.05931818181818181,Low-activity / no annotated acoustic event,low,unknown / mixed,low
1980.0,2010.0,33.25,3,3,0,1,1,0,2,2,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,5.0,5.0,157.50056170564417,0.2265172054370244,0.32597045600414276,24599.628910923133,41812.5,0.6614992846074386,0.10904761904761906,0.5641682184908264,0.6302219325064544,0.3181640672045059,0.0,0.011988581630969233,0.4602280074603091,Foraging-like acoustic activity,low,negative-like candidate,medium
2010.0,2040.0,33.75,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.02727272727272727,0.0,0.0,0.012272727272727272,Low-activity / no annotated acoustic event,low,unknown / mixed,low
2040.0,2070.0,34.25,1,7,0,4,0,0,1,3,0.0,0.5714285714285714,0.0,0.0,1.0,0.42857142857142855,17.857142857142858,5.0,116.51618683256777,0.17990611174276896,0.3974845707416534,23070.922583706197,34031.25,0.5213561221548145,0.07444444444444445,0.5021414874709805,0.7130500000461218,0.33058332710770183,0.0,0.0,0.48759162804213796,Conflict-like high-intensity activity,high,negative-like candidate,medium
2070.0,2100.0,34.75,0,3,0,2,0,0,0,1,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,6.666666666666667,5.0,166.2124775934934,0.20198720693588254,,,,0.5174090546396051,0.01904761904761905,0.0,0.19672901839787588,0.0,0.0,0.13064589217592756,0.06599801358211368,Foraging-like acoustic activity,medium,unknown / mixed,low
2100.0,2130.0,35.25,2,3,0,2,2,0,0,1,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,6.666666666666667,5.0,180.06857826479566,0.20165432492891947,0.22063201665878296,23977.9168171619,35062.5,0.5277513776279384,0.07904761904761905,0.5675840540872168,0.3875444087786759,0.35037814777403564,0.06679798557582002,0.016426551164095346,0.3949703775311531,Foraging-like acoustic activity,medium,negative-like candidate,medium
2130.0,2160.0,35.75,0,8,0,3,0,0,0,5,0.0,0.375,0.0,0.0,0.0,0.625,8.125,5.0,233.89753331644846,0.21713087055832142,,,,0.7359716439195505,0.050793650793650794,0.0,0.22663744153535867,0.0,0.0,0.2124559857683779,0.0717040569183279,Foraging-like acoustic activity,high,positive-like candidate,low
2160.0,2190.0,36.25,0,23,0,12,0,11,0,0,0.0,0.5217391304347826,0.0,0.4782608695652174,0.0,0.0,21.304347826086957,5.0,126.33468476555774,0.07266943448263664,,,,0.30885315455575046,0.14603174603174604,0.0,0.1403671516807672,0.058361781506392124,0.0853940339907917,0.1171122989279702,0.05348654286138307,Foraging-like acoustic activity,low,unknown / mixed,low
2190.0,2220.0,36.75,0,20,0,4,0,16,0,0,0.0,0.2,0.0,0.8,0.0,0.0,21.75,5.0,156.83551011111734,0.049473907612264105,,,,0.3306504464665452,0.12698412698412698,0.0,0.10934532988883167,0.0,0.064381797109877,0.14006691443949845,0.019223246413472037,Foraging-like acoustic activity,low,positive-like candidate,low
2220.0,2250.0,37.25,3,15,0,5,3,5,0,5,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,21.333333333333332,5.0,154.72328750084066,0.11993569706877069,0.10966041435798006,18889.404893144212,30781.25,0.5314948123939058,0.18523809523809526,0.5293058189401547,0.3292172678819264,0.3443133292571582,0.1826432982305478,0.0845368145161424,0.3482424914267121,Foraging-like acoustic activity,medium,negative-like candidate,medium
2250.0,2280.0,37.75,1,23,0,19,0,2,1,2,0.0,0.8260869565217391,0.0,0.08695652173913043,1.0,0.08695652173913043,12.173913043478262,5.0,113.7998416437692,0.10341349746222077,0.2424674034118652,11414.180674974948,4875.0,0.38140113778082363,0.17603174603174604,0.34399820645654455,0.6640551162333029,0.31164134046931763,0.0,0.0,0.41505277327939594,Conflict-like high-intensity activity,high,negative-like candidate,medium
2280.0,2310.0,38.25,0,19,0,11,0,1,0,7,0.0,0.5789473684210527,0.0,0.05263157894736842,0.0,0.3684210526315789,21.05263157894737,5.0,151.49641518522787,0.13926446712330764,,,,0.5710042809484698,0.12063492063492064,0.0,0.18939015780186175,0.0,0.0,0.19732016527712015,0.04819131713541351,Foraging-like acoustic activity,medium,positive-like candidate,low
2310.0,2340.0,38.75,0,2,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,22.5,10.0,52.07873954595996,0.15304423123598093,,,,0.25082857946927906,0.012698412698412698,0.0,0.14819322563205825,0.04282304352693859,0.0,0.038340559957181254,0.06923323665358085,Foraging-like acoustic activity,low,unknown / mixed,low
2340.0,2370.0,39.25,0,28,0,21,0,1,0,6,0.0,0.75,0.0,0.03571428571428571,0.0,0.21428571428571427,8.035714285714286,5.0,139.25636668622403,0.20782975985535554,,,,0.5148753417140446,0.17777777777777778,0.0,0.28150907604915393,0.08539496136915596,0.0540564497806936,0.15440490644288044,0.11028924256665737,Foraging-like acoustic activity,medium,unknown / mixed,low
2370.0,2400.0,39.75,0,22,0,11,0,3,0,8,0.0,0.5,0.0,0.13636363636363635,0.0,0.36363636363636365,16.818181818181817,5.0,126.62386364777132,0.1653945112431591,,,,0.5733669897202669,0.13968253968253969,0.0,0.22313174052800155,0.0,0.008319301569393908,0.1965960671008358,0.05714372823241958,Foraging-like acoustic activity,medium,positive-like candidate,low
2400.0,2430.0,40.25,4,25,1,15,3,5,0,5,0.25,0.6,0.75,0.2,0.0,0.2,24.0,5.0,120.30851491928468,0.16772225499153134,0.12270471453666683,15860.355823196984,14648.4375,0.44667686984472427,0.36623015873015874,0.39547492771621334,0.4076840467944234,0.3060218306614402,0.2629790071483609,0.12232980417053785,0.30455970190941517,Foraging-like acoustic activity,low,negative-like candidate,medium
2430.0,2460.0,40.75,0,28,0,13,0,5,0,10,0.0,0.4642857142857143,0.0,0.17857142857142858,0.0,0.35714285714285715,18.214285714285715,5.0,149.12983371764636,0.18921297016952712,,,,0.611805972242544,0.17777777777777778,0.0,0.2642547159608619,0.0,0.038121195692652154,0.21485567549663181,0.065822483919635,Foraging-like acoustic activity,medium,positive-like candidate,low
2460.0,2490.0,41.25,2,22,0,12,1,4,1,6,0.0,0.5454545454545454,0.5,0.18181818181818182,0.5,0.2727272727272727,9.545454545454545,5.0,138.59155910098445,0.15194393762133335,0.1924190446734428,14904.745987528064,17296.875,0.5344737024553272,0.19968253968253968,0.43354760108543805,0.5465307738287686,0.3198434354466283,0.07841815236222843,0.03300284770621972,0.39197245605575837,Conflict-like high-intensity activity,low,negative-like candidate,medium
2490.0,2520.0,41.75,3,42,0,33,3,9,0,0,0.0,0.7857142857142857,1.0,0.21428571428571427,0.0,0.0,14.880952380952381,5.0,89.4732370885048,0.11117224608148843,0.13337209324042,20023.011163359428,21250.0,0.29530332878202437,0.22333333333333338,0.5094147443279361,0.4112290899618948,0.514432225595315,0.2591935162512162,0.0,0.4438076318701421,Avoidance / stress-like arousal,medium,negative-like candidate,medium
2520.0,2550.0,42.25,2,21,0,10,1,5,1,6,0.0,0.47619047619047616,0.5,0.23809523809523808,0.5,0.2857142857142857,27.142857142857142,5.0,136.53752841571523,0.1416551657021045,0.19231096655130386,18403.401326812418,23625.0,0.4998801369195302,0.19333333333333333,0.4741026933090406,0.5338002154825822,0.4221435734188955,0.0802639295195775,0.0,0.4426152221192149,Conflict-like high-intensity activity,low,negative-like candidate,medium
2550.0,2580.0,42.75,0,51,0,37,0,11,0,3,0.0,0.7254901960784313,0.0,0.21568627450980393,0.0,0.058823529411764705,31.666666666666668,5.0,92.1024078336905,0.08134895530255397,,,,0.3252135858326067,0.0761904761904762,0.0,0.23730036937972382,0.15944307035021726,0.0,0.03705959092565517,0.14337593951192967,Foraging-like acoustic activity,low,negative-like candidate,low
2580.0,2610.0,43.25,0,55,0,41,0,14,0,0,0.0,0.7454545454545455,0.0,0.2545454545454545,0.0,0.0,26.181818181818183,5.0,80.47363000501508,0.08852625787258145,,,,0.2640188384111528,0.050793650793650794,0.0,0.2566508292407119,0.06588057972173259,0.0,0.021798342598399613,0.1118550034899812,Foraging-like acoustic activity,low,negative-like candidate,low
2610.0,2640.0,43.75,0,11,0,8,0,0,0,3,0.0,0.7272727272727273,0.0,0.0,0.0,0.2727272727272727,13.636363636363637,5.0,135.68529995986526,0.1716304238546978,,,,0.4825020719398699,0.06984126984126984,0.0,0.19399065640502727,0.145085006669337,0.0,0.10583584801868343,0.12270879226677073,Foraging-like acoustic activity,medium,unknown / mixed,low
2640.0,2670.0,44.25,1,19,0,13,1,0,0,6,0.0,0.6842105263157895,1.0,0.0,0.0,0.3157894736842105,15.789473684210526,5.0,145.77594476516296,0.17880830247151222,0.2117790132761001,18097.986765825783,23156.25,0.5434871207667633,0.15063492063492062,0.489134386416903,0.41551385026913285,0.3768634572039865,0.16646171055472553,0.03913618717234499,0.39025004252413287,Foraging-like acoustic activity,medium,negative-like candidate,medium
2670.0,2700.0,44.75,0,29,0,20,0,0,0,9,0.0,0.6896551724137931,0.0,0.0,0.0,0.3103448275862069,13.448275862068966,5.0,149.80224953719548,0.1773017457333104,,,,0.590313185216194,0.18412698412698414,0.0,0.25638979196761,0.0,0.05161178551562014,0.21254982009252776,0.06211737956961589,Foraging-like acoustic activity,medium,positive-like candidate,low
