file_name,file_path,sample_rate,num_samples,duration_sec,rms_energy,peak_amplitude,mean_abs_amplitude,zero_crossing_rate,spectral_centroid_hz,spectral_bandwidth_hz,spectral_rolloff_85_hz,dominant_frequency_hz,low_freq_est_hz,high_freq_est_hz,bandwidth_est_hz
141_whistle.wav,/Users/nfot413/dolphin_project/data/segments/141_whistle.wav,192000,29184,0.152,0.1014619767665863,0.9942014813423157,0.045289214700460434,0.07528097587719298,17861.880489329502,18434.85208284812,38531.25,3937.5,187.5,22781.25,22593.75
142_whistle.wav,/Users/nfot413/dolphin_project/data/segments/142_whistle.wav,192000,46848,0.244,0.16541343927383423,0.9971007704734802,0.08057060837745667,0.14312243852459017,21250.63183640096,14866.720322349413,38531.25,10125.0,93.75,46968.75,46875.0
143_whistle.wav,/Users/nfot413/dolphin_project/data/segments/143_whistle.wav,192000,231552,1.206,0.2192084938287735,0.9996337890625,0.12592490017414093,0.08174405749032615,15556.170817223876,16194.917154119506,33093.75,3750.0,3562.5,3937.5,375.0
144_whistle.wav,/Users/nfot413/dolphin_project/data/segments/144_whistle.wav,192000,63744,0.332,0.21177901327610016,0.9958189725875854,0.1259462982416153,0.146476531124498,18097.986765825786,13885.524382806847,33562.5,6750.0,375.0,23531.25,23156.25
145_whistle.wav,/Users/nfot413/dolphin_project/data/segments/145_whistle.wav,192000,108672,0.566,0.10689198970794678,0.9959410429000854,0.04568364471197128,0.08500809776207302,23914.114556665776,17075.860970763802,34218.75,562.5,0.0,34125.0,34125.0
146_whistle.wav,/Users/nfot413/dolphin_project/data/segments/146_whistle.wav,192000,60288,0.314,0.10980147868394852,0.9960936307907104,0.053071461617946625,0.06624867303609341,25877.25377254161,21112.381590490528,45375.0,937.5,93.75,34031.25,33937.5
147_whistle.wav,/Users/nfot413/dolphin_project/data/segments/147_whistle.wav,192000,46080,0.24,0.12327331304550171,1.0,0.050269439816474915,0.08658854166666667,25424.523524767865,19041.378971453418,41437.5,3562.5,0.0,45093.75,45093.75
148_whistle.wav,/Users/nfot413/dolphin_project/data/segments/148_whistle.wav,192000,68352,0.356,0.11147194355726242,0.999969482421875,0.04770359769463539,0.08135826310861423,23086.774385949728,16274.229966277058,34125.0,22875.0,93.75,34687.5,34593.75
149_multiple_whistle.wav,/Users/nfot413/dolphin_project/data/segments/149_multiple_whistle.wav,192000,342594,1.78434375,0.08755037188529968,0.999969482421875,0.04416405409574509,0.08121858526419026,17888.742818110717,15269.399710151087,32812.5,937.5,0.0,34781.25,34781.25
150_whistle.wav,/Users/nfot413/dolphin_project/data/segments/150_whistle.wav,192000,106176,0.553,0.042127080261707306,0.3425702750682831,0.03177635744214058,0.06525015069318867,2098.237710775798,7041.5465019767535,1781.25,93.75,0.0,2062.5,2062.5
151_whistle.wav,/Users/nfot413/dolphin_project/data/segments/151_whistle.wav,192000,35520,0.185,0.03465115278959274,0.39991456270217896,0.02738611400127411,0.0682713963963964,3192.2719008662107,8584.734154984006,3843.75,468.75,93.75,1593.75,1500.0
152_whistle.wav,/Users/nfot413/dolphin_project/data/segments/152_whistle.wav,192000,215465,1.1222135416666668,0.03807510435581207,0.5973387956619263,0.029130704700946808,0.06696679275056273,3907.100219168359,9981.551590868467,3843.75,375.0,0.0,1781.25,1781.25
153_whistle.wav,/Users/nfot413/dolphin_project/data/segments/153_whistle.wav,192000,40320,0.21,0.12647297978401184,0.9957884550094604,0.06625795364379883,0.07502480158730158,12596.17119837636,11486.892948709361,24281.25,6656.25,93.75,7687.5,7593.75
154_whistle.wav,/Users/nfot413/dolphin_project/data/segments/154_whistle.wav,192000,127488,0.664,0.056503329426050186,0.9936216473579407,0.042601872235536575,0.06297847640562249,3504.4314507746085,7583.257236412681,10500.0,937.5,93.75,10968.75,10875.0
155_whistle.wav,/Users/nfot413/dolphin_project/data/segments/155_whistle.wav,192000,77376,0.403,0.06311368197202682,0.9955137968063354,0.036113593727350235,0.0672301488833747,12475.8558410255,16505.608727880975,23906.25,656.25,0.0,24468.75,24468.75
156_whistle.wav,/Users/nfot413/dolphin_project/data/segments/156_whistle.wav,192000,27456,0.143,0.06883113086223602,0.9967344999313354,0.040115222334861755,0.12186771561771562,21370.65966079162,16475.210336225777,32343.75,750.0,0.0,32625.0,32625.0
157_whistle.wav,/Users/nfot413/dolphin_project/data/segments/157_whistle.wav,192000,109632,0.571,0.1913316547870636,1.0,0.08766210079193115,0.11891600992410975,21499.75108208694,17022.37803137963,38343.75,6562.5,93.75,44062.5,43968.75
158_whistle.wav,/Users/nfot413/dolphin_project/data/segments/158_whistle.wav,192000,82560,0.43,0.2057018131017685,0.9948423504829407,0.08607771247625351,0.06736918604651163,12892.19824582237,17996.404662771074,27937.5,93.75,0.0,375.0,375.0
159_whistle.wav,/Users/nfot413/dolphin_project/data/segments/159_whistle.wav,192000,61056,0.318,0.10563600808382034,0.9958189725875854,0.04613947495818138,0.08153170859538784,22019.340002513407,16983.682235501474,35625.0,750.0,0.0,37875.0,37875.0
160_whistle.wav,/Users/nfot413/dolphin_project/data/segments/160_whistle.wav,192000,271680,1.415,0.055623386055231094,0.9953612089157104,0.035215020179748535,0.056956713780918725,5619.550504095768,8410.586731945346,8343.75,937.5,0.0,7687.5,7687.5
161_whistle.wav,/Users/nfot413/dolphin_project/data/segments/161_whistle.wav,192000,339072,1.766,0.09327571839094162,0.9971618056297302,0.04650929197669029,0.07210268025670064,13639.902853944237,13786.98256461294,31687.5,6468.75,93.75,23812.5,23718.75
162_whistle.wav,/Users/nfot413/dolphin_project/data/segments/162_whistle.wav,192000,61440,0.32,0.1725185066461563,1.0,0.07178530842065811,0.08942057291666666,28151.729628137353,18324.29376846127,36375.0,3562.5,93.75,35437.5,35343.75
163_whistle.wav,/Users/nfot413/dolphin_project/data/segments/163_whistle.wav,192000,128064,0.667,0.2123386263847351,0.999969482421875,0.11579592525959015,0.12492972263868066,18691.66678008252,14477.885265867915,32812.5,6656.25,187.5,33843.75,33656.25
164_whistle.wav,/Users/nfot413/dolphin_project/data/segments/164_whistle.wav,192000,65280,0.34,0.1761191040277481,0.9983825087547302,0.07788155227899551,0.13129595588235293,30125.110524788754,17679.476625346368,47812.5,23718.75,93.75,52687.5,52593.75
165_whistle.wav,/Users/nfot413/dolphin_project/data/segments/165_whistle.wav,192000,118080,0.615,0.11320914328098297,0.9963072538375854,0.05096684768795967,0.09190379403794038,21949.33811776111,16709.57503948059,33937.5,3750.0,0.0,35531.25,35531.25
166_whistle.wav,/Users/nfot413/dolphin_project/data/segments/166_whistle.wav,192000,244032,1.271,0.2806442379951477,1.0,0.15186166763305664,0.1745058025177026,25631.09741582878,17971.29483860718,39750.0,2812.5,0.0,39000.0,39000.0
167_whistle.wav,/Users/nfot413/dolphin_project/data/segments/167_whistle.wav,192000,79827,0.415765625,0.039665643125772476,0.1981261670589447,0.031107913702726364,0.0598669623059867,1825.891738776886,6431.428430047826,1500.0,843.75,0.0,1500.0,1500.0
168_whistle.wav,/Users/nfot413/dolphin_project/data/segments/168_whistle.wav,192000,119245,0.6210677083333334,0.04839914292097092,0.32978302240371704,0.03796554356813431,0.05249696004025326,2204.591414645427,6125.937028642414,3468.75,750.0,93.75,1218.75,1125.0
169_whistle.wav,/Users/nfot413/dolphin_project/data/segments/169_whistle.wav,192000,87027,0.453265625,0.043044980615377426,0.22565385699272156,0.034556563943624496,0.04884690957978558,1698.2316006929557,5806.648121343364,1500.0,750.0,93.75,1593.75,1500.0
170_whistle.wav,/Users/nfot413/dolphin_project/data/segments/170_whistle.wav,192000,55680,0.29,0.04483148828148842,0.2529679238796234,0.03444591909646988,0.05255028735632184,1600.537595160624,5565.724694315586,1406.25,1031.25,93.75,1781.25,1687.5
171_whistle.wav,/Users/nfot413/dolphin_project/data/segments/171_whistle.wav,192000,99072,0.516,0.04203401878476143,0.2148197889328003,0.032881349325180054,0.055535368217054265,1786.7967403723885,6006.085067860306,1593.75,1031.25,0.0,1687.5,1687.5
172_whistle.wav,/Users/nfot413/dolphin_project/data/segments/172_whistle.wav,192000,70848,0.369,0.05156765878200531,0.30439162254333496,0.03931072726845741,0.04811709575429088,1620.9429192272162,5083.263788710557,1781.25,1031.25,0.0,2062.5,2062.5
173_whistle.wav,/Users/nfot413/dolphin_project/data/segments/173_whistle.wav,192000,53376,0.278,0.037883903831243515,0.1518906205892563,0.029807686805725098,0.06137589928057554,1949.5617288226244,6930.6527371965185,1406.25,937.5,0.0,1406.25,1406.25
174_whistle.wav,/Users/nfot413/dolphin_project/data/segments/174_whistle.wav,192000,29376,0.153,0.036167342215776443,0.125980406999588,0.02908182702958584,0.05817674291938998,1876.9143750959286,6839.932727857313,1312.5,843.75,93.75,1312.5,1218.75
175_whistle.wav,/Users/nfot413/dolphin_project/data/segments/175_whistle.wav,192000,152640,0.795,0.03959193080663681,0.3041779696941376,0.03064795210957527,0.060462526205450735,1886.6969241021093,6787.777411675876,1593.75,375.0,93.75,1781.25,1687.5
176_whistle.wav,/Users/nfot413/dolphin_project/data/segments/176_whistle.wav,192000,175872,0.916,0.04399902746081352,0.9935606122016907,0.03453347459435463,0.050718704512372634,2065.5643372452305,7150.408727748733,1406.25,843.75,0.0,1593.75,1593.75
177_whistle.wav,/Users/nfot413/dolphin_project/data/segments/177_whistle.wav,192000,198528,1.034,0.04159869626164436,0.24860377609729767,0.03280743584036827,0.05472275950999355,1544.6875537510916,6271.123198780338,1031.25,656.25,0.0,1593.75,1593.75
