file_name,file_path,sample_rate,num_samples,duration_sec,rms_energy,peak_amplitude,mean_abs_amplitude,zero_crossing_rate,spectral_centroid_hz,spectral_bandwidth_hz,spectral_rolloff_85_hz,dominant_frequency_hz,low_freq_est_hz,high_freq_est_hz,bandwidth_est_hz,PC1,PC2,cluster
116_whistle.wav,/Users/nfot413/dolphin_project/data/segments/116_whistle.wav,192000,49344,0.257,0.0442171432077884,0.2483291178941726,0.034828171133995,0.0733219844357976,3650.966717059697,8308.546359722995,4968.75,750.0,0.0,4968.75,4968.75,-1.1801680368133376,-0.11499271991966051,0
117_whistle.wav,/Users/nfot413/dolphin_project/data/segments/117_whistle.wav,192000,88518,0.46103125,0.5461972951889038,0.9988402724266052,0.4347434639930725,0.1455184256309451,17662.192262391087,16571.290471406664,34687.5,7500.0,6187.5,9187.5,3000.0,6.596889633337884,8.266326669392104,2
118_whistle.wav,/Users/nfot413/dolphin_project/data/segments/118_whistle.wav,192000,82284,0.4285625,0.5268135666847229,1.0,0.4176881909370422,0.1278134266686111,13576.951584015604,13273.839451466736,24281.25,9187.5,2812.5,24375.0,21562.5,6.1221901627523705,5.980336843412474,2
119_whistle.wav,/Users/nfot413/dolphin_project/data/segments/119_whistle.wav,192000,79680,0.415,0.1609287858009338,0.9979247450828552,0.0800499767065048,0.0962349397590361,17717.907251787146,17111.522200031057,33937.5,937.5,281.25,24562.5,24281.25,3.0599612980546826,-0.8099726517165006,1
120_whistle.wav,/Users/nfot413/dolphin_project/data/segments/120_whistle.wav,192000,24960,0.13,0.2850349247455597,0.9944761395454408,0.1925005465745926,0.09375,10155.924034761934,9490.293151990696,19593.75,6468.75,3468.75,8531.25,5062.5,2.710215832901333,3.9117470489981647,2
121_whistle.wav,/Users/nfot413/dolphin_project/data/segments/121_whistle.wav,192000,105892,0.5515208333333333,0.4218600392341614,1.0,0.2983551919460296,0.1588410833679598,24066.756755959286,18424.41734431805,43968.75,6656.25,6093.75,11062.5,4968.75,6.371205149275153,6.08979898899769,2
122_whistle.wav,/Users/nfot413/dolphin_project/data/segments/122_whistle.wav,192000,178282,0.9285520833333332,0.4150934219360351,1.0,0.2925215363502502,0.154956753906732,24518.392780935465,18103.852328523128,43593.75,6562.5,6093.75,45656.25,39562.5,7.914778177740451,4.716700049253463,2
123_whistle.wav,/Users/nfot413/dolphin_project/data/segments/123_whistle.wav,192000,56640,0.295,0.4522247612476349,0.9993896484375,0.3140856027603149,0.2128354519774011,26667.89902197473,17708.28202643957,42937.5,6656.25,375.0,34312.5,33937.5,7.630866853007631,2.6882777094815142,2
124_whistle.wav,/Users/nfot413/dolphin_project/data/segments/124_whistle.wav,192000,80448,0.419,0.352782130241394,1.0,0.2196665704250335,0.1839200477326969,27201.640675507628,16811.230319375056,39093.75,33093.75,281.25,45468.75,45187.5,8.440365011551433,1.7666268462579962,2
125_whistle.wav,/Users/nfot413/dolphin_project/data/segments/125_whistle.wav,192000,28032,0.146,0.1729044765233993,0.9954222440719604,0.1014272645115852,0.1872859589041096,19929.34703528705,14497.862636991596,35625.0,3937.5,93.75,46406.25,46312.5,5.295310396306432,-0.8659180740711871,1
126_whistle.wav,/Users/nfot413/dolphin_project/data/segments/126_whistle.wav,192000,122304,0.637,0.3974845707416534,0.999908447265625,0.2894631624221802,0.1894623233908948,23070.922583706193,17928.055496845638,42468.75,6750.0,93.75,34125.0,34031.25,6.907645408009655,2.0001679960109926,2
127_whistle.wav,/Users/nfot413/dolphin_project/data/segments/127_whistle.wav,192000,99665,0.5190885416666666,0.2490328550338745,1.0,0.1202071011066436,0.1362464255255104,21475.81087896482,16086.80572217482,32062.5,23531.25,0.0,25031.25,25031.25,5.211893423760902,0.6862166524674962,1
128_whistle.wav,/Users/nfot413/dolphin_project/data/segments/128_whistle.wav,192000,119808,0.624,0.1922311782836914,0.99908447265625,0.0907418206334114,0.1424612713675213,26480.022755358976,16924.319174808745,42468.75,3843.75,281.25,45375.0,45093.75,5.387905182272117,-1.3048046935959574,1
129_whistle.wav,/Users/nfot413/dolphin_project/data/segments/129_whistle.wav,192000,52992,0.276,0.1135336309671402,0.9943235516548156,0.0554590262472629,0.0835786533816425,17698.353058533023,11271.337491667622,26062.5,656.25,93.75,33093.75,33000.0,2.5107285465432643,-1.350102965704509,1
130_whistle.wav,/Users/nfot413/dolphin_project/data/segments/130_whistle.wav,192000,66048,0.344,0.1492234766483307,0.9973754286766052,0.0652067959308624,0.0914032218992248,26010.461894997217,18147.235546617987,38437.5,7031.25,93.75,35062.5,34968.75,4.236575339274771,-1.5457679842578067,1
131_whistle.wav,/Users/nfot413/dolphin_project/data/segments/131_whistle.wav,192000,34752,0.181,0.0662241354584693,0.9942930340766908,0.0378097034990787,0.0721397329650092,12959.399725902402,12698.99704064679,27375.0,6562.5,0.0,24375.0,24375.0,1.9670369343844065,-1.2889796169473549,1
132_whistle.wav,/Users/nfot413/dolphin_project/data/segments/132_whistle.wav,192000,67200,0.35,0.2424674034118652,0.9957884550094604,0.1544204205274582,0.0933928571428571,11414.180674974948,10326.092877684674,21281.25,6843.75,4218.75,9093.75,4875.0,2.6711311094794064,3.6731145104538134,2
133_whistle.wav,/Users/nfot413/dolphin_project/data/segments/133_whistle.wav,192000,82560,0.43,0.0904973223805427,1.0,0.0397546105086803,0.0704941860465116,18264.351113130902,17473.095503713266,30375.0,937.5,0.0,24937.5,24937.5,2.341604925191265,-1.7583633496221678,1
134_whistle.wav,/Users/nfot413/dolphin_project/data/segments/134_whistle.wav,192000,148992,0.776,0.0575455799698829,0.9963072538375854,0.0293402262032032,0.0727824312714776,16295.939548292894,18235.68454245371,42937.5,937.5,0.0,8343.75,8343.75,1.6454510044592,-1.5758566039524466,1
135_whistle.wav,/Users/nfot413/dolphin_project/data/segments/135_whistle.wav,192000,158208,0.824,0.183155819773674,0.9964293241500854,0.0697414949536323,0.0683909789644013,8125.133633366806,14647.5646343449,22781.25,93.75,0.0,281.25,281.25,0.7528582134430153,0.1521094320353796,0
136_whistle.wav,/Users/nfot413/dolphin_project/data/segments/136_whistle.wav,192000,284725,1.4829427083333333,0.1596201360225677,0.9987487196922302,0.0695845037698745,0.0875581701641935,20755.99899799733,18176.636698577884,42562.5,750.0,93.75,25125.0,25031.25,3.2774570179249123,-1.4065615662581785,1
137_whistle.wav,/Users/nfot413/dolphin_project/data/segments/137_whistle.wav,192000,86208,0.449,0.2944784760475158,0.9942930340766908,0.2076342403888702,0.0869756867112101,7536.602106005447,2223.8359585476273,7500.0,7500.0,7218.75,7593.75,375.0,2.3327880819203894,6.638139319487658,2
138_whistle.wav,/Users/nfot413/dolphin_project/data/segments/138_whistle.wav,192000,132288,0.689,0.0903596132993698,1.0,0.0496506579220294,0.0877932994678277,22272.88986905068,19574.363013091763,44906.25,375.0,93.75,34312.5,34218.75,3.6016334017334244,-2.2694770928347943,1
139_whistle.wav,/Users/nfot413/dolphin_project/data/segments/139_whistle.wav,192000,235200,1.225,0.1365313380956649,0.9951170086860656,0.061571542173624,0.087406462585034,12063.450464669926,14562.241328657205,24187.5,3562.5,656.25,4406.25,3750.0,1.396072829961028,0.13002346971770065,1
140_whistle.wav,/Users/nfot413/dolphin_project/data/segments/140_whistle.wav,192000,52032,0.271,0.1621229648590088,1.0,0.0679845586419105,0.0907326260762607,30143.702536078858,17828.201879013697,40500.0,32437.5,93.75,37500.0,37406.25,5.985094420644882,-0.791035344033398,1
141_whistle.wav,/Users/nfot413/dolphin_project/data/segments/141_whistle.wav,192000,29184,0.152,0.1014619767665863,0.9942014813423156,0.0452892147004604,0.0752809758771929,17861.880489329502,18434.85208284812,38531.25,3937.5,187.5,22781.25,22593.75,2.7550922684930965,-1.4505710622936712,1
142_whistle.wav,/Users/nfot413/dolphin_project/data/segments/142_whistle.wav,192000,46848,0.244,0.1654134392738342,0.9971007704734802,0.0805706083774566,0.1431224385245901,21250.63183640096,14866.720322349413,38531.25,10125.0,93.75,46968.75,46875.0,5.231355097743331,-1.1771740300834046,1
143_whistle.wav,/Users/nfot413/dolphin_project/data/segments/143_whistle.wav,192000,231552,1.206,0.2192084938287735,0.9996337890625,0.1259249001741409,0.0817440574903261,15556.170817223876,16194.917154119506,33093.75,3750.0,3562.5,3937.5,375.0,2.64126584459559,2.409303694346021,2
144_whistle.wav,/Users/nfot413/dolphin_project/data/segments/144_whistle.wav,192000,63744,0.332,0.2117790132761001,0.9958189725875854,0.1259462982416153,0.146476531124498,18097.986765825783,13885.524382806849,33562.5,6750.0,375.0,23531.25,23156.25,4.031900555170835,0.47780827971056655,1
